Data,votos_a_favor_gov,id
5/7/2004,0.7867647058823529,MPV 183/2004
5/7/2004,0.7867647058823529,MPV 183/2004
5/7/2004,0.7867647058823529,MPV 183/2004
5/7/2004,0.7867647058823529,MPV 183/2004
5/7/2004,0.7867647058823529,MPV 183/2004
5/7/2004,0.7867647058823529,MPV 183/2004
5/7/2004,0.7867647058823529,MPV 183/2004
12/5/2004,0.98,PL 3476/2004
12/5/2004,0.7117437722419929,MSC 205/2004
12/5/2004,0.7117437722419929,MSC 205/2004
12/5/2004,0.8385093167701864,MSC 210/2004
15/12/2004,0.4308510638297872,PEC 285/2004
11/8/2004,0.9663865546218487,PLP 188/2004
25/8/2004,0.5691056910569106,MPV 192/2004
25/8/2004,0.5691056910569106,MPV 192/2004
25/8/2004,0.5691056910569106,MPV 192/2004
25/8/2004,0.5691056910569106,MPV 192/2004
19/10/2004,0.9078341013824884,MPV 194/2004
19/10/2004,0.819935691318328,MPV 195/2004
20/10/2004,0.7005494505494505,MPV 196/2004
20/10/2004,0.7005494505494505,MPV 196/2004
20/10/2004,0.7005494505494505,MPV 196/2004
20/10/2004,0.7005494505494505,MPV 196/2004
17/11/2004,0.45977011494252873,MPV 198/2004
17/11/2004,0.45977011494252873,MPV 198/2004
17/11/2004,0.45977011494252873,MPV 198/2004
17/11/2004,0.45977011494252873,MPV 198/2004
17/11/2004,0.45977011494252873,MPV 198/2004
24/11/2004,0.8315789473684211,MPV 200/2004
24/11/2004,0.8315789473684211,MPV 200/2004
24/11/2004,0.7094594594594594,MPV 201/2004
30/11/2004,0.8449367088607594,MPV 206/2004
30/11/2004,0.8449367088607594,MPV 206/2004
30/11/2004,0.7919254658385093,MPV 207/2004
30/11/2004,0.7919254658385093,MPV 207/2004
30/11/2004,0.7919254658385093,MPV 207/2004
30/11/2004,0.7919254658385093,MPV 207/2004
1/12/2004,0.8291139240506329,MPV 208/2004
8/12/2004,0.5985915492957746,MPV 219/2004
8/12/2004,0.5985915492957746,MPV 219/2004
7/12/2005,1.0,PLP 187/1997
18/1/2006,0.9625935162094763,PEC 7/2003
18/1/2006,0.9625935162094763,PEC 7/2003
13/7/2005,0.02252252252252252,PL 1144/2003
21/1/2004,0.7562326869806094,PL 2401/2003
21/1/2004,0.7562326869806094,PL 2401/2003
21/1/2004,0.7562326869806094,PL 2401/2003
21/1/2004,0.7562326869806094,PL 2401/2003
21/1/2004,0.7562326869806094,PL 2401/2003
8/7/2004,0.984251968503937,PEC 227/2004
8/7/2004,0.984251968503937,PEC 227/2004
8/7/2004,0.984251968503937,PEC 227/2004
8/7/2004,0.984251968503937,PEC 227/2004
8/7/2004,0.984251968503937,PEC 227/2004
8/7/2004,0.984251968503937,PEC 227/2004
8/7/2004,0.984251968503937,PEC 227/2004
6/7/2005,0.7587131367292225,PDC 1274/2004
6/7/2005,0.7587131367292225,PDC 1274/2004
23/2/2005,0.759493670886076,MPV 225/2004
29/11/2005,0.9871134020618557,PL 4559/2004
9/3/2005,0.6449864498644986,MPV 227/2004
15/3/2005,0.7379679144385026,MPV 228/2004
19/4/2005,0.6435185185185185,MPV 231/2004
30/3/2005,0.2857142857142857,MPV 232/2004
1/6/2005,0.772972972972973,MPV 241/2005
1/6/2005,0.772972972972973,MPV 241/2005
1/6/2005,0.772972972972973,MPV 241/2005
1/6/2005,0.772972972972973,MPV 241/2005
1/6/2005,0.772972972972973,MPV 241/2005
6/7/2005,0.8075601374570447,PL 4955/2005
16/6/2005,0.047619047619047616,MPV 245/2005
17/8/2005,0.9408284023668639,MPV 248/2005
17/8/2005,0.9408284023668639,MPV 248/2005
17/8/2005,0.9408284023668639,MPV 248/2005
17/8/2005,0.9408284023668639,MPV 248/2005
17/8/2005,0.9408284023668639,MPV 248/2005
17/8/2005,0.9408284023668639,MPV 248/2005
17/8/2005,0.9408284023668639,MPV 248/2005
17/8/2005,0.9408284023668639,MPV 248/2005
28/6/2005,0.7680722891566265,MPV 249/2005
28/6/2005,0.7680722891566265,MPV 249/2005
28/6/2005,0.7680722891566265,MPV 249/2005
4/7/2005,0.6751054852320675,MPV 250/2005
4/7/2005,0.6751054852320675,MPV 250/2005
4/7/2005,0.6751054852320675,MPV 250/2005
29/6/2005,0.711864406779661,PRC 248/2005
29/6/2005,0.711864406779661,PRC 248/2005
31/8/2005,0.7320872274143302,MPV 251/2005
23/8/2005,0.8957055214723927,MPV 252/2005
23/8/2005,0.8957055214723927,MPV 252/2005
23/8/2005,0.8957055214723927,MPV 252/2005
7/12/2005,0.8892508143322475,PL 5524/2005
7/12/2005,0.8892508143322475,PL 5524/2005
7/12/2005,0.8892508143322475,PL 5524/2005
4/10/2005,0.6155988857938719,MPV 255/2005
5/10/2005,0.7692307692307693,MPV 256/2005
5/10/2005,0.7734138972809668,MPV 257/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
8/11/2005,0.7583081570996979,MPV 258/2005
16/11/2005,0.7152103559870551,MPV 260/2005
1/2/2006,0.9691629955947136,PEC 347/1996
1/2/2006,0.9691629955947136,PEC 347/1996
6/12/2006,0.987987987987988,PEC 536/1997
6/12/2006,0.987987987987988,PEC 536/1997
6/12/2006,0.987987987987988,PEC 536/1997
6/12/2006,0.987987987987988,PEC 536/1997
6/12/2006,0.987987987987988,PEC 536/1997
6/12/2006,0.987987987987988,PEC 536/1997
6/12/2006,0.987987987987988,PEC 536/1997
6/12/2006,0.987987987987988,PEC 536/1997
5/9/2006,0.9896907216494846,PEC 349/2001
8/2/2006,0.9896907216494846,PEC 548/2002
8/2/2006,0.9896907216494846,PEC 548/2002
8/2/2006,0.9896907216494846,PEC 548/2002
18/1/2006,0.9625935162094763,PEC 7/2003
18/1/2006,0.9625935162094763,PEC 7/2003
18/1/2006,0.9625935162094763,PEC 7/2003
11/8/2004,0.9398280802292264,PLP 22/2003
11/8/2004,0.9398280802292264,PLP 22/2003
1/6/2004,0.7777777777777778,PLP 76/2003
1/6/2004,0.7777777777777778,PLP 76/2003
18/1/2006,0.9712389380530974,PEC 199/2003
18/1/2006,0.9712389380530974,PEC 199/2003
29/11/2006,1.0,PLP 184/2004
7/2/2006,0.9965277777777778,PL 4428/2004
29/11/2006,0.8875,PL 4591/2004
7/2/2006,0.475177304964539,PL 4776/2005
13/12/2006,0.9420289855072463,PLP 249/2005
13/12/2006,0.9420289855072463,PLP 249/2005
13/12/2006,0.9420289855072463,PLP 249/2005
19/1/2006,0.7310704960835509,MPV 268/2005
31/1/2006,0.6196172248803827,MPV 269/2005
31/1/2006,0.6196172248803827,MPV 269/2005
31/1/2006,0.6196172248803827,MPV 269/2005
